,video_name,move_label,tag
40,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0002.mp4,Motion,CS
41,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0014.mp4,Motion,MS
42,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0024.mp4,Static,MS
43,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0037.mp4,Static,CS
44,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0043.mp4,Static,CS
45,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0044.mp4,Static,MS
46,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0065.mp4,Static,MS
47,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2008655_0072.mp4,Static,FS
48,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2010939_0015.mp4,Static,ECS
49,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2010939_0027.mp4,Push,ECS
50,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011138_0006.mp4,Static,ECS
51,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011159_0076.mp4,Static,MS
52,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011159_0106.mp4,Static,MS
53,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011300_0004.mp4,Static,CS
54,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011300_0010.mp4,Static,MS
55,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011300_0026.mp4,Static,MS
56,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011300_0051.mp4,Static,CS
57,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011953_0008.mp4,Static,ECS
58,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011953_0010.mp4,Motion,ECS
59,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0005.mp4,Motion,MS
60,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0008.mp4,Motion,LS
61,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0009.mp4,Static,FS
62,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0059.mp4,Motion,ECS
63,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0066.mp4,Static,FS
64,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0078.mp4,Static,LS
65,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0083.mp4,Static,MS
66,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2011961_0084.mp4,Motion,MS
67,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0002.mp4,Motion,LS
68,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0007.mp4,Static,ECS
69,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0021.mp4,Static,MS
70,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0026.mp4,Static,ECS
71,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0028.mp4,Static,LS
72,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0033.mp4,Static,ECS
73,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0046.mp4,Static,LS
74,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012011_0053.mp4,Static,MS
75,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012665_0010.mp4,Static,MS
76,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012665_0039.mp4,Static,LS
77,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012665_0044.mp4,Static,CS
78,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012665_0071.mp4,Static,FS
79,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2012665_0083.mp4,Static,ECS
80,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014225_0005.mp4,Static,MS
81,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014225_0012.mp4,Static,ECS
82,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014225_0021.mp4,Static,ECS
83,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014225_0043.mp4,Static,ECS
84,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014225_0052.mp4,Motion,LS
85,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014248_0021.mp4,Static,FS
86,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014248_0027.mp4,Motion,ECS
87,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0002.mp4,Static,MS
88,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0014.mp4,Push,ECS
89,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0019.mp4,Static,MS
90,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0021.mp4,Motion,MS
91,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0038.mp4,Static,MS
92,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0050.mp4,Static,FS
93,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0053.mp4,Static,MS
94,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014266_0065.mp4,Motion,ECS
95,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014319_0007.mp4,Motion,CS
96,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014319_0015.mp4,Motion,FS
97,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014319_0030.mp4,Static,FS
98,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014338_0011.mp4,Static,FS
99,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2014338_0017.mp4,Motion,CS
100,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015366_0009.mp4,Static,ECS
101,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015366_0016.mp4,Motion,FS
102,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015366_0036.mp4,Static,ECS
103,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015366_0043.mp4,Motion,ECS
104,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015366_0046.mp4,Motion,LS
105,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0016.mp4,Push,FS
106,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0022.mp4,Static,ECS
107,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0034.mp4,Motion,FS
108,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0049.mp4,Static,CS
109,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0054.mp4,Static,FS
110,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0072.mp4,Static,FS
111,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015370_0089.mp4,Static,ECS
112,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015474_0005.mp4,Static,MS
113,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015474_0007.mp4,Static,MS
114,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015474_0012.mp4,Static,LS
115,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015474_0014.mp4,Static,MS
116,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015474_0026.mp4,Static,MS
117,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015474_0027.mp4,Static,MS
118,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015474_0036.mp4,Static,FS
119,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015474_0051.mp4,Static,ECS
120,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015503_0024.mp4,Motion,MS
121,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015503_0030.mp4,Static,MS
122,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2015503_0067.mp4,Static,ECS
123,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017020_0024.mp4,Motion,FS
124,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017020_0036.mp4,Motion,LS
125,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017020_0068.mp4,Motion,FS
126,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017020_0069.mp4,Static,LS
127,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017038_0012.mp4,Motion,LS
128,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017038_0013.mp4,Static,CS
129,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017038_0027.mp4,Static,CS
130,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017561_0004.mp4,Motion,LS
131,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017561_0012.mp4,Static,FS
132,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017561_0015.mp4,Motion,MS
133,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017561_0037.mp4,Motion,FS
134,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017561_0057.mp4,Static,LS
135,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017561_0061.mp4,Static,FS
136,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017709_0008.mp4,Static,ECS
137,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017709_0009.mp4,Static,ECS
138,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017709_0013.mp4,Static,ECS
139,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017709_0015.mp4,Motion,LS
140,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017709_0018.mp4,Static,ECS
141,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2017709_0020.mp4,Motion,LS
142,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2018136_0004.mp4,Static,ECS
143,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2018136_0010.mp4,Static,MS
144,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2018136_0016.mp4,Motion,CS
145,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2018136_0057.mp4,Push,CS
146,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2018164_0002.mp4,Static,FS
147,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2018164_0009.mp4,Motion,FS
148,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2018164_0011.mp4,Static,ECS
149,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023561_0026.mp4,Motion,ECS
150,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023561_0028.mp4,Static,CS
151,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023561_0033.mp4,Static,MS
152,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023561_0034.mp4,Static,ECS
153,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023561_0037.mp4,Static,ECS
154,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023561_0045.mp4,Static,ECS
155,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023561_0060.mp4,Pull,MS
156,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023618_0015.mp4,Static,MS
157,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023618_0026.mp4,Static,CS
158,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023620_0001.mp4,Motion,LS
159,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023620_0023.mp4,Static,ECS
160,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023620_0034.mp4,Motion,CS
161,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023620_0044.mp4,Static,LS
162,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023620_0056.mp4,Static,LS
163,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023650_0002.mp4,Static,MS
164,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023659_0018.mp4,Static,CS
165,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023659_0029.mp4,Motion,CS
166,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2023659_0052.mp4,Static,MS
167,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2024351_0012.mp4,Motion,MS
168,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2024351_0022.mp4,Push,ECS
169,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2024351_0024.mp4,Static,CS
170,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2024354_0043.mp4,Static,FS
171,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2024354_0068.mp4,Static,MS
172,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2024396_0011.mp4,Motion,MS
173,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2024469_0013.mp4,Static,ECS
174,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2024519_0063.mp4,Motion,ECS
175,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2024519_0069.mp4,Static,FS
176,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2024519_0077.mp4,Static,ECS
177,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2025511_0007.mp4,Static,MS
178,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2025511_0015.mp4,Static,CS
179,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2025511_0026.mp4,Static,CS
180,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2025667_0011.mp4,Static,ECS
181,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2025667_0020.mp4,Motion,LS
182,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2025667_0024.mp4,Static,CS
183,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2025667_0027.mp4,Static,ECS
184,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2027138_0028.mp4,Static,MS
185,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2028530_0003.mp4,Static,CS
186,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2028530_0008.mp4,Static,ECS
187,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2028530_0012.mp4,Static,ECS
188,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2028530_0016.mp4,Static,MS
189,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2028530_0017.mp4,Static,ECS
190,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2028530_0021.mp4,Static,FS
191,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2028530_0031.mp4,Static,MS
192,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032452_0001.mp4,Push,FS
193,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032452_0003.mp4,Static,ECS
194,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032452_0004.mp4,Static,ECS
195,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032452_0010.mp4,Static,FS
196,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032452_0025.mp4,Static,CS
197,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032452_0029.mp4,Static,MS
198,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032452_0032.mp4,Static,CS
199,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032452_0066.mp4,Static,CS
200,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032452_0088.mp4,Static,ECS
201,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032452_0105.mp4,Static,FS
202,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032506_0005.mp4,Static,ECS
203,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2032506_0023.mp4,Motion,FS
204,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2033952_0006.mp4,Static,CS
205,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2033952_0011.mp4,Motion,MS
206,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2033981_0038.mp4,Static,CS
207,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2033981_0044.mp4,Static,FS
208,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2033981_0069.mp4,Pull,MS
209,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2034139_0044.mp4,Static,CS
210,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2034139_0062.mp4,Static,CS
211,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2034139_0068.mp4,Static,ECS
212,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2034139_0079.mp4,Static,CS
213,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2034761_0003.mp4,Motion,LS
214,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2034761_0008.mp4,Motion,LS
215,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2034761_0017.mp4,Motion,LS
216,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2034761_0029.mp4,Static,CS
217,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2034800_0025.mp4,Static,LS
218,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036401_0001.mp4,Static,FS
219,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036401_0002.mp4,Static,CS
220,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036401_0021.mp4,Static,CS
221,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036401_0034.mp4,Push,FS
222,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0010.mp4,Motion,LS
223,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0053.mp4,Static,CS
224,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0054.mp4,Static,ECS
225,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0063.mp4,Static,LS
226,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0072.mp4,Push,FS
227,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0073.mp4,Motion,FS
228,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0077.mp4,Static,CS
229,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0088.mp4,Static,CS
230,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0090.mp4,Static,MS
231,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0111.mp4,Static,ECS
232,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2036408_0112.mp4,Static,FS
233,/workspaces/final-project-shot-type/data/shot-type-dataset/trailer_v3/train/shot_tt2039369_0002.mp4,Motion,LS
